sheet,row,row_indent_col,full_name,status,ziel,unit,d_ref,ref_status,ref_ziel
4. Verbrauch,15,H,Wirtschaftliche Entwicklung (Bruttoinlandsprodukt BIP) / Betrachteter Zeitraum: 22 Jahre / Bruttoinlandsprodukt BIP/Kopf / BIP/Kopf Anteil Produzierende Bereiche,15006.074999999999,15006.074999999999,€/Einwohn.,,4. Verbrauch!L15,4. Verbrauch!M15
4. Verbrauch,16,I,Wirtschaftliche Entwicklung (Bruttoinlandsprodukt BIP) / Betrachteter Zeitraum: 22 Jahre / Bruttoinlandsprodukt BIP/Kopf / BIP/Kopf Anteil Produzierende Bereiche / Entw.BIP/Kopf Produzierende Ber.,100,100,% v.Status,,4. Verbrauch!L16,4. Verbrauch!M16
4. Verbrauch,17,,Wirtschaftliche Entwicklung (Bruttoinlandsprodukt BIP) / Betrachteter Zeitraum: 22 Jahre / Bruttoinlandsprodukt BIP/Kopf / BIP/Kopf Anteil Produzierende Bereiche / Entw.BIP/Kopf Produzierende Ber.,,,,,4. Verbrauch!L17,4. Verbrauch!M17
4. Verbrauch,18,E,Endenergieverbrauch insgesamt,2437188.6728744195,1855292.3330287721,GWh/a,,4. Verbrauch!L18,4. Verbrauch!M18
4. Verbrauch,19,F,Endenergieverbrauch insgesamt / Energieproduktivität pro Person,20.320544138090973,26.6939064633282,€/kWh/a,,4. Verbrauch!L19,4. Verbrauch!M19
4. Verbrauch,20,,Endenergieverbrauch insgesamt / Energieproduktivität pro Person,,,,,4. Verbrauch!L20,4. Verbrauch!M20
4. Verbrauch,21,E,"Kraft, Licht, Informat./Kommunikat., Kälte (KLIK)",,,,,4. Verbrauch!L21,4. Verbrauch!M21
4. Verbrauch,22,F,"Kraft, Licht, Informat./Kommunikat., Kälte (KLIK) / Bedarfsniveau (statisch), 100% Strom",329214.0656749311,329214.0656749311,GWh/a,,4. Verbrauch!L22,4. Verbrauch!M22
4. Verbrauch,23,G,"Kraft, Licht, Informat./Kommunikat., Kälte (KLIK) / Bedarfsniveau (statisch), 100% Strom / davon Haushalte",18.60082304526749,18.60082304526749,%,1.700,4. Verbrauch!L23,4. Verbrauch!M23
4. Verbrauch,24,,"Kraft, Licht, Informat./Kommunikat., Kälte (KLIK) / Bedarfsniveau (statisch), 100% Strom / davon Haushalte",61236.52579632463,61236.52579632463,GWh/a,,4. Verbrauch!L24,4. Verbrauch!M24
4. Verbrauch,25,H,"Kraft, Licht, Informat./Kommunikat., Kälte (KLIK) / Bedarfsniveau (statisch), 100% Strom / davon Haushalte / Zieleinfluss Endanwendungs-Effizienz",100,95,%,1.705,4. Verbrauch!L25,4. Verbrauch!M25
4. Verbrauch,26,,"Kraft, Licht, Informat./Kommunikat., Kälte (KLIK) / Bedarfsniveau (statisch), 100% Strom / davon Haushalte / Zieleinfluss Endanwendungs-Effizienz",61236.52579632463,58174.6995065084,GWh/a,,4. Verbrauch!L26,4. Verbrauch!M26
4. Verbrauch,27,,"Kraft, Licht, Informat./Kommunikat., Kälte (KLIK) / Bedarfsniveau (statisch), 100% Strom / davon Haushalte / Zieleinfluss Endanwendungs-Effizienz",,,,,4. Verbrauch!L27,4. Verbrauch!M27
4. Verbrauch,28,G,"Kraft, Licht, Informat./Kommunikat., Kälte (KLIK) / Bedarfsniveau (statisch), 100% Strom / davon Handel/Dienstleistungen",34.65768799102133,34.65768799102133,%,1.712,4. Verbrauch!L28,4. Verbrauch!M28
4. Verbrauch,29,,"Kraft, Licht, Informat./Kommunikat., Kälte (KLIK) / Bedarfsniveau (statisch), 100% Strom / davon Handel/Dienstleistungen",114097.98370417365,114097.98370417365,GWh/a,,4. Verbrauch!L29,4. Verbrauch!M29
4. Verbrauch,30,H,"Kraft, Licht, Informat./Kommunikat., Kälte (KLIK) / Bedarfsniveau (statisch), 100% Strom / davon Handel/Dienstleistungen / Zieleinfluss Handels-/Dienstl.-Vol./Pers.",100,100,%,1.717,4. Verbrauch!L30,4. Verbrauch!M30
4. Verbrauch,31,,"Kraft, Licht, Informat./Kommunikat., Kälte (KLIK) / Bedarfsniveau (statisch), 100% Strom / davon Handel/Dienstleistungen / Zieleinfluss Handels-/Dienstl.-Vol./Pers.",114097.98370417365,114097.98370417365,GWh/a,,4. Verbrauch!L31,4. Verbrauch!M31
4. Verbrauch,32,I,"Kraft, Licht, Informat./Kommunikat., Kälte (KLIK) / Bedarfsniveau (statisch), 100% Strom / davon Handel/Dienstleistungen / Zieleinfluss Handels-/Dienstl.-Vol./Pers. / Zieleinfluss Prozess-Effizienz",100,95,%,1.722,4. Verbrauch!L32,4. Verbrauch!M32
4. Verbrauch,33,,"Kraft, Licht, Informat./Kommunikat., Kälte (KLIK) / Bedarfsniveau (statisch), 100% Strom / davon Handel/Dienstleistungen / Zieleinfluss Handels-/Dienstl.-Vol./Pers. / Zieleinfluss Prozess-Effizienz",114097.98370417365,108393.08451896496,GWh/a,,4. Verbrauch!L33,4. Verbrauch!M33
4. Verbrauch,34,,"Kraft, Licht, Informat./Kommunikat., Kälte (KLIK) / Bedarfsniveau (statisch), 100% Strom / davon Handel/Dienstleistungen / Zieleinfluss Handels-/Dienstl.-Vol./Pers. / Zieleinfluss Prozess-Effizienz",,,,,4. Verbrauch!L34,4. Verbrauch!M34
4. Verbrauch,35,G,"Kraft, Licht, Informat./Kommunikat., Kälte (KLIK) / Bedarfsniveau (statisch), 100% Strom / davon Industrie + Gewerbeanteil GHD",46.741488963711184,46.741488963711184,%,1.728,4. Verbrauch!L35,4. Verbrauch!M35
4. Verbrauch,36,,"Kraft, Licht, Informat./Kommunikat., Kälte (KLIK) / Bedarfsniveau (statisch), 100% Strom / davon Industrie + Gewerbeanteil GHD",153879.55617443283,153879.55617443283,GWh/a,,4. Verbrauch!L36,4. Verbrauch!M36
4. Verbrauch,37,H,"Kraft, Licht, Informat./Kommunikat., Kälte (KLIK) / Bedarfsniveau (statisch), 100% Strom / davon Industrie + Gewerbeanteil GHD / Zieleinfluss Materialdurchsatz/Pers.",100,100,%,1.733,4. Verbrauch!L37,4. Verbrauch!M37
4. Verbrauch,38,,"Kraft, Licht, Informat./Kommunikat., Kälte (KLIK) / Bedarfsniveau (statisch), 100% Strom / davon Industrie + Gewerbeanteil GHD / Zieleinfluss Materialdurchsatz/Pers.",153879.55617443283,153879.55617443283,GWh/a,,4. Verbrauch!L38,4. Verbrauch!M38
4. Verbrauch,39,I,"Kraft, Licht, Informat./Kommunikat., Kälte (KLIK) / Bedarfsniveau (statisch), 100% Strom / davon Industrie + Gewerbeanteil GHD / Zieleinfluss Materialdurchsatz/Pers. / Zieleinfluss Prozess-Effizienz",100,95,%,1.738,4. Verbrauch!L39,4. Verbrauch!M39
4. Verbrauch,40,,"Kraft, Licht, Informat./Kommunikat., Kälte (KLIK) / Bedarfsniveau (statisch), 100% Strom / davon Industrie + Gewerbeanteil GHD / Zieleinfluss Materialdurchsatz/Pers. / Zieleinfluss Prozess-Effizienz",153879.55617443283,146185.57836571118,GWh/a,,4. Verbrauch!L40,4. Verbrauch!M40
4. Verbrauch,41,,"Kraft, Licht, Informat./Kommunikat., Kälte (KLIK) / Bedarfsniveau (statisch), 100% Strom / davon Industrie + Gewerbeanteil GHD / Zieleinfluss Materialdurchsatz/Pers. / Zieleinfluss Prozess-Effizienz",,,,,4. Verbrauch!L41,4. Verbrauch!M41
4. Verbrauch,42,F,"Kraft, Licht, Informat./Kommunikat., Kälte (KLIK) / Endverbrauch Strom für KLIK gesamt",329214.0656749311,312753.36239118455,GWh/a,,4. Verbrauch!L42,4. Verbrauch!M42
4. Verbrauch,43,,"Kraft, Licht, Informat./Kommunikat., Kälte (KLIK) / Endverbrauch Strom für KLIK gesamt",,,,,4. Verbrauch!L43,4. Verbrauch!M43
4. Verbrauch,44,E,Gebäudewärme (GW),,,,,4. Verbrauch!L44,4. Verbrauch!M44
4. Verbrauch,45,F,Gebäudewärme (GW) / Bedarfsniveau (statisch),798867.2532382089,798867.2532382089,GWh/a,,4. Verbrauch!L45,4. Verbrauch!M45
4. Verbrauch,46,G,Gebäudewärme (GW) / Bedarfsniveau (statisch) / davon Haushalte,71.64093767867352,71.64093767867352,%,1.746,4. Verbrauch!L46,4. Verbrauch!M46
4. Verbrauch,47,,Gebäudewärme (GW) / Bedarfsniveau (statisch) / davon Haushalte,572315.9910277162,572315.9910277162,GWh/a,,4. Verbrauch!L47,4. Verbrauch!M47
4. Verbrauch,48,H,Gebäudewärme (GW) / Bedarfsniveau (statisch) / davon Haushalte / Wohnfläche pro Person,44.67669791064594,44.67669791064594,qm/Person,1.751,4. Verbrauch!L48,4. Verbrauch!M48
4. Verbrauch,49,H,Gebäudewärme (GW) / Bedarfsniveau (statisch) / davon Haushalte / Zieleinfluss Wohnflächen-Entwicklung,100,100,% v. Status,,4. Verbrauch!L49,4. Verbrauch!M49
4. Verbrauch,50,E,+,572315.9910277162,572315.9910277162,GWh/a,,4. Verbrauch!L50,4. Verbrauch!M50
4. Verbrauch,51,,+,,,,,4. Verbrauch!L51,4. Verbrauch!M51
4. Verbrauch,52,G,"+ / dav.Gewerbe,Handel,Dienstl. + Industr.",28.35906232132647,28.35906232132647,%,1.756,4. Verbrauch!L52,4. Verbrauch!M52
4. Verbrauch,53,,"+ / dav.Gewerbe,Handel,Dienstl. + Industr.",226551.2622104926,226551.2622104926,GWh/a,,4. Verbrauch!L53,4. Verbrauch!M53
4. Verbrauch,54,H,"+ / dav.Gewerbe,Handel,Dienstl. + Industr. / Zieleinfluss Erwerbstätigkeit",100,100,% v. Status,1.761,4. Verbrauch!L54,4. Verbrauch!M54
4. Verbrauch,55,E,+,226551.2622104926,226551.2622104926,GWh/a,,4. Verbrauch!L55,4. Verbrauch!M55
4. Verbrauch,56,,+,,,,,4. Verbrauch!L56,4. Verbrauch!M56
4. Verbrauch,57,F,+ / Bedarfsniveau (Wohnfläche/Wirtschaftl.Entw.),798867.2532382088,798867.2532382088,GWh/a,,4. Verbrauch!L57,4. Verbrauch!M57
4. Verbrauch,58,G,+ / Bedarfsniveau (Wohnfläche/Wirtschaftl.Entw.) / davon Raumwärme,85.92911239479102,85.92911239479102,%,1.767,4. Verbrauch!L58,4. Verbrauch!M58
4. Verbrauch,59,,+ / Bedarfsniveau (Wohnfläche/Wirtschaftl.Entw.) / davon Raumwärme,686459.5399202403,686459.5399202403,GWh/a,,4. Verbrauch!L59,4. Verbrauch!M59
4. Verbrauch,60,H,+ / Bedarfsniveau (Wohnfläche/Wirtschaftl.Entw.) / davon Raumwärme / Spez.Raumwärmebed.Status/Saniert,136,75,kWh/qm/a,1.772,4. Verbrauch!L60,4. Verbrauch!M60
4. Verbrauch,61,I,+ / Bedarfsniveau (Wohnfläche/Wirtschaftl.Entw.) / davon Raumwärme / Spez.Raumwärmebed.Status/Saniert / Veränderung zum Status,99.99999999999999,-44.85294117647059,% v.Status,,4. Verbrauch!L61,4. Verbrauch!M61
4. Verbrauch,62,,+ / Bedarfsniveau (Wohnfläche/Wirtschaftl.Entw.) / davon Raumwärme / Spez.Raumwärmebed.Status/Saniert / Veränderung zum Status,,,,,4. Verbrauch!L62,4. Verbrauch!M62
4. Verbrauch,63,I,+ / Bedarfsniveau (Wohnfläche/Wirtschaftl.Entw.) / davon Raumwärme / Spez.Raumwärmebed.Status/Saniert / Gebäude - Sanierungs-/Ersatzrate,1.5,,%/a,1.781,4. Verbrauch!L63,4. Verbrauch!M63
4. Verbrauch,64,I,+ / Bedarfsniveau (Wohnfläche/Wirtschaftl.Entw.) / davon Raumwärme / Spez.Raumwärmebed.Status/Saniert / Sanierungszeitraum: 22 Jahre,2023,2045,Kalenderjahr,1.784,4. Verbrauch!L64,4. Verbrauch!M64
4. Verbrauch,65,J,+ / Bedarfsniveau (Wohnfläche/Wirtschaftl.Entw.) / davon Raumwärme / Spez.Raumwärmebed.Status/Saniert / Sanierungszeitraum: 22 Jahre / Gebäudeanteil mit Ziel-Wärmeschutz,0,33,% v.Status,,4. Verbrauch!L65,4. Verbrauch!M65
4. Verbrauch,66,J,+ / Bedarfsniveau (Wohnfläche/Wirtschaftl.Entw.) / davon Raumwärme / Spez.Raumwärmebed.Status/Saniert / Sanierungszeitraum: 22 Jahre / Result.spez.Raumwärmebed. ges.,136,115.86999999999999,kWh/qm/a,,4. Verbrauch!L66,4. Verbrauch!M66
4. Verbrauch,67,I,+ / Bedarfsniveau (Wohnfläche/Wirtschaftl.Entw.) / davon Raumwärme / Spez.Raumwärmebed.Status/Saniert / Raumwärmebedarf Veränderung,0,-14.801470588235293,% v.Status,,4. Verbrauch!L67,4. Verbrauch!M67
4. Verbrauch,68,E,+ / Bedarfsniveau (Sanierung/Ersatz),686459.5399202403,584853.4330188107,GWh/a,,4. Verbrauch!L68,4. Verbrauch!M68
4. Verbrauch,69,,+ / Bedarfsniveau (Sanierung/Ersatz),,,,,4. Verbrauch!L69,4. Verbrauch!M69
4. Verbrauch,70,G,+ / davon Warmwasser,14.070887605208974,14.070887605208974,%,1.789,4. Verbrauch!L70,4. Verbrauch!M70
4. Verbrauch,71,,+ / davon Warmwasser,112407.7133179685,112407.7133179685,GWh/a,,4. Verbrauch!L71,4. Verbrauch!M71
4. Verbrauch,72,H,+ / davon Warmwasser / Zieleinfluss Anwendungs-/Prozess-Effizienz,100,70,%,1.794,4. Verbrauch!L72,4. Verbrauch!M72
4. Verbrauch,73,E,+,112407.7133179685,78685.39932257794,GWh/a,,4. Verbrauch!L73,4. Verbrauch!M73
4. Verbrauch,74,I,+ / Res. Anteil Warmwasser an Gebäudew.,14.070887605208974,11.858446783728635,%,,4. Verbrauch!L74,4. Verbrauch!M74
4. Verbrauch,75,F,"+ / Bedarfsniveau (Sanierung, Anwendungseff.)",798867.2532382088,663538.8323413887,GWh/a,,4. Verbrauch!L75,4. Verbrauch!M75
4. Verbrauch,76,G,"+ / Bedarfsniveau (Sanierung, Anwendungseff.) / davon Brennstoffe",79.16331241968767,0,% v. [75],1.810,4. Verbrauch!L76,4. Verbrauch!M76
4. Verbrauch,77,H,"+ / Bedarfsniveau (Sanierung, Anwendungseff.) / davon Brennstoffe / Endenergieverbrauch",632409.7794995407,0,GWh/a,,4. Verbrauch!L77,4. Verbrauch!M77
4. Verbrauch,78,G,"+ / Bedarfsniveau (Sanierung, Anwendungseff.) / > / Nutzungsgrad Endanwendung",86,88,%,1.816,4. Verbrauch!L78,4. Verbrauch!M78
4. Verbrauch,79,H,"+ / Bedarfsniveau (Sanierung, Anwendungseff.) / > / > / Wandlungsverluste Endanwendung",11.082863738756275,0,% v. [75],,4. Verbrauch!L79,4. Verbrauch!M79
4. Verbrauch,80,I,"+ / Bedarfsniveau (Sanierung, Anwendungseff.) / > / > / Einsparung gegenüber Status (relativ)",0,11.082863738756275,% v. [75],,4. Verbrauch!L80,4. Verbrauch!M80
4. Verbrauch,81,I,"+ / Bedarfsniveau (Sanierung, Anwendungseff.) / > / > / (absolut)",0,0,GWh/a,,4. Verbrauch!L81,4. Verbrauch!M81
4. Verbrauch,82,,"+ / Bedarfsniveau (Sanierung, Anwendungseff.) / > / > / (absolut)",,,,,4. Verbrauch!L82,4. Verbrauch!M82
